structure_index,formula,total_atoms,distinct_elements,elements,count_Cr,fraction_Cr,count_W,fraction_W,count_Y,fraction_Y,count_Zr,fraction_Zr
374,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
375,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
376,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
377,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
378,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
379,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
380,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
381,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
382,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
383,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
384,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
385,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
386,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
387,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
388,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
389,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
390,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
391,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
392,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
393,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
394,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
395,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
396,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
397,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
398,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
399,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
400,W125,125,1,W,0,0.000000000000,125,1.000000000000,0,0.000000000000,0,0.000000000000
