structure_index,formula,total_atoms,distinct_elements,elements,count_Cr,fraction_Cr,count_W,fraction_W,count_Y,fraction_Y,count_Zr,fraction_Zr
0,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
1,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
2,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
3,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
4,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
5,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
6,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
7,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
8,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
9,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
10,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
11,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
12,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
13,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
14,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
15,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
16,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
17,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
18,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
19,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
20,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
21,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
22,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
23,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
24,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
25,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
26,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
27,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
28,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
29,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
30,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
31,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
32,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
33,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
34,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
35,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
36,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
37,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
38,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
39,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
40,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
41,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
42,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
43,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
44,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
45,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
46,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
47,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
48,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
49,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
50,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
51,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
52,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
53,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
54,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
55,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
56,Y125,125,1,Y,0,0.000000000000,0,0.000000000000,125,1.000000000000,0,0.000000000000
57,Y135,135,1,Y,0,0.000000000000,0,0.000000000000,135,1.000000000000,0,0.000000000000
58,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
59,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
60,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
61,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
62,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
63,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
64,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
65,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
66,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
67,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
68,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
69,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
70,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
71,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
72,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
73,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
74,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
75,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
76,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
77,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
78,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
79,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
80,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
81,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
82,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
83,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
84,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
85,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
86,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
87,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
88,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
89,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
90,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
91,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
92,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
93,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
94,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
95,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
96,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
97,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
98,Zr125,125,1,Zr,0,0.000000000000,0,0.000000000000,0,0.000000000000,125,1.000000000000
